ID,customer_code,product_code,estimated_cost,quantity,unit_price,delivery_date,status,created_at
mfqn1qu7y8eqpp,151120225,PROD217,2007.09,90,22.30,2025-10-15,CONFIRMED,2025-08-30T09:29:38.335Z
mfqn1qu7d8hs8q,151120226,PROD218,8080.41,42,192.39,2025-09-23,PENDING,2025-08-28T09:29:38.335Z
mfqn1qu7qzlwpp,151120227,PROD219,9727.59,42,231.61,2025-10-01,PENDING,2025-09-03T09:29:38.335Z
mfqn1qu7l283bx,151120228,PROD220,3037.74,68,44.67,2025-09-26,SHIPPED,2025-08-29T09:29:38.335Z
mfqn1qu7utx3en,151120229,PROD221,5678.37,14,405.60,2025-09-20,SHIPPED,2025-09-06T09:29:38.335Z
mfqn1qu7vi2l4i,151120230,PROD222,2411.72,52,46.38,2025-09-21,CANCELLED,2025-08-23T09:29:38.335Z
mfqn1qu7cy5pvp,151120231,PROD223,1238.92,100,12.39,2025-09-23,CANCELLED,2025-09-14T09:29:38.335Z
mfqn1qu78huxfm,151120232,PROD224,9010.36,45,200.23,2025-10-09,CANCELLED,2025-08-31T09:29:38.335Z
mfqn1qu704i7g2,151120233,PROD225,5773.65,6,962.27,2025-10-03,PENDING,2025-08-30T09:29:38.335Z
mfqn1qu7yzzygw,151120234,PROD226,7535.24,6,1255.87,2025-10-08,CANCELLED,2025-09-14T09:29:38.335Z
mfqn1qu75k6p00,151120235,PROD227,1578.85,41,38.51,2025-10-11,PENDING,2025-09-04T09:29:38.335Z
mfqn1qu74h0twz,151120236,PROD228,5728.61,77,74.40,2025-10-12,CONFIRMED,2025-09-18T09:29:38.335Z
mfqn1qu74740jy,151120237,PROD229,9990.37,32,312.20,2025-10-01,SHIPPED,2025-09-09T09:29:38.335Z
mfqn1qu7u5xec8,151120238,PROD230,2727.16,16,170.45,2025-10-08,CONFIRMED,2025-09-07T09:29:38.335Z
mfqn1qu7zm6ryz,151120239,PROD231,4405.52,41,107.45,2025-09-28,CONFIRMED,2025-09-03T09:29:38.335Z
mfqn1qu7pyns1j,151120240,PROD232,1005.81,85,11.83,2025-10-07,SHIPPED,2025-09-13T09:29:38.335Z
mfqn1qu7v8uzxt,151120241,PROD233,2405.84,39,61.69,2025-10-15,DELIVERED,2025-09-08T09:29:38.335Z
mfqn1qu753blka,151120242,PROD234,4688.19,93,50.41,2025-09-28,CONFIRMED,2025-09-04T09:29:38.335Z
mfqn1qu70oe8fh,151120243,PROD235,6039.43,10,603.94,2025-10-02,CANCELLED,2025-09-08T09:29:38.335Z
mfqn1qu7dotpcq,151120244,PROD236,2082.50,14,148.75,2025-10-19,PENDING,2025-08-29T09:29:38.335Z
mfqn1qu7ny5xgy,151120245,PROD237,8836.45,89,99.29,2025-09-26,SHIPPED,2025-09-09T09:29:38.335Z
mfqn1qu75je0g8,151120246,PROD238,9715.20,90,107.95,2025-10-16,SHIPPED,2025-09-08T09:29:38.335Z
mfqn1qu7jem6af,151120247,PROD239,3557.86,78,45.61,2025-10-01,PENDING,2025-09-13T09:29:38.335Z
mfqn1qu70onnvj,151120248,PROD240,1833.26,57,32.16,2025-10-01,DELIVERED,2025-08-28T09:29:38.335Z
mfqn1qu7d778vq,151120249,PROD241,8982.75,95,94.56,2025-10-02,CONFIRMED,2025-08-31T09:29:38.335Z
mfqn1qu7uxks6c,151120250,PROD242,4215.06,78,54.04,2025-10-17,SHIPPED,2025-09-15T09:29:38.335Z
mfqn1qu7c0ywoi,151120251,PROD243,4533.08,93,48.74,2025-10-08,CONFIRMED,2025-09-16T09:29:38.335Z
mfqn1qu72k1ol7,151120252,PROD244,7553.97,70,107.91,2025-10-17,CONFIRMED,2025-08-31T09:29:38.335Z
mfqn1qu7zuaahk,151120253,PROD245,44.82,40,1.12,2025-10-01,SHIPPED,2025-08-27T09:29:38.335Z
mfqn1qu76pfmer,151120254,PROD246,3912.27,73,53.59,2025-09-28,CONFIRMED,2025-08-22T09:29:38.335Z
mfqn1qu7f2e66o,151120255,PROD247,5520.25,74,74.60,2025-10-05,DELIVERED,2025-08-31T09:29:38.335Z
mfqn1qu7uoeg38,151120256,PROD248,3613.39,7,516.20,2025-10-17,CANCELLED,2025-08-27T09:29:38.335Z
mfqn1qu7zw2q8n,151120257,PROD249,8203.92,64,128.19,2025-09-22,CONFIRMED,2025-08-26T09:29:38.335Z
mfqn1qu7cgj8t6,151120258,PROD250,3467.29,45,77.05,2025-10-19,CANCELLED,2025-08-24T09:29:38.335Z
mfqn1qu73b4erp,151120259,PROD251,8884.35,24,370.18,2025-10-06,SHIPPED,2025-08-22T09:29:38.335Z
mfqn1qu7ot42ul,151120260,PROD252,9828.51,49,200.58,2025-09-21,DELIVERED,2025-09-05T09:29:38.335Z
mfqn1qu7073jje,151120261,PROD253,4780.04,35,136.57,2025-10-19,CONFIRMED,2025-09-02T09:29:38.335Z
mfqn1qu745zf7z,151120262,PROD254,9856.72,3,3285.57,2025-09-25,CONFIRMED,2025-08-29T09:29:38.335Z
mfqn1qu767dj2y,151120263,PROD255,8554.75,82,104.33,2025-09-23,PENDING,2025-09-19T09:29:38.335Z
mfqn1qu7l2twb1,151120264,PROD256,6678.72,46,145.19,2025-10-12,CANCELLED,2025-08-25T09:29:38.335Z
mfqn1qu7m2atf0,151120265,PROD257,6312.67,99,63.76,2025-10-14,CONFIRMED,2025-09-10T09:29:38.335Z
mfqn1qu7tp0ozn,151120266,PROD258,1601.22,14,114.37,2025-09-21,SHIPPED,2025-09-11T09:29:38.335Z
mfqn1qu7dujfuw,151120267,PROD259,1518.88,45,33.75,2025-10-02,PENDING,2025-09-12T09:29:38.335Z
mfqn1qu7v8fzj5,151120268,PROD260,4080.58,40,102.01,2025-09-28,CANCELLED,2025-09-02T09:29:38.335Z
mfqn1qu7i9es5e,151120269,PROD261,9464.84,96,98.59,2025-10-18,SHIPPED,2025-09-08T09:29:38.335Z
mfqn1qu7scao6c,151120270,PROD262,3543.58,50,70.87,2025-09-29,DELIVERED,2025-09-04T09:29:38.335Z
mfqn1qu7g61w2r,151120271,PROD263,3280.13,91,36.05,2025-10-07,DELIVERED,2025-09-17T09:29:38.335Z
mfqn1qu76lneol,151120272,PROD264,1519.63,72,21.11,2025-09-25,PENDING,2025-09-15T09:29:38.335Z
mfqn1qu7wdqg5z,151120273,PROD265,4040.75,99,40.82,2025-10-02,CONFIRMED,2025-09-18T09:29:38.335Z
mfqn1qu76sifhy,151120274,PROD266,3757.36,66,56.93,2025-10-03,DELIVERED,2025-09-18T09:29:38.335Z
mfqn1qu7i5khdt,151120275,PROD267,7907.28,27,292.86,2025-10-02,DELIVERED,2025-09-07T09:29:38.335Z
mfqn1qu7jphl54,151120276,PROD268,58.83,22,2.67,2025-10-10,SHIPPED,2025-09-14T09:29:38.335Z
mfqn1qu7d6yi27,151120277,PROD269,2654.31,77,34.47,2025-09-27,CANCELLED,2025-09-19T09:29:38.335Z
mfqn1qu70k5to5,151120278,PROD270,1078.42,66,16.34,2025-10-14,CANCELLED,2025-08-21T09:29:38.335Z
mfqn1qu7jcsxny,151120279,PROD271,9212.21,34,270.95,2025-09-20,CONFIRMED,2025-08-23T09:29:38.335Z
mfqn1qu7knpcq8,151120280,PROD272,915.46,72,12.71,2025-10-07,CANCELLED,2025-08-29T09:29:38.335Z
mfqn1qu7zxka65,151120281,PROD273,2783.06,50,55.66,2025-09-28,SHIPPED,2025-09-18T09:29:38.335Z
mfqn1qu8oef7zi,151120282,PROD274,9714.28,29,334.98,2025-10-08,PENDING,2025-09-16T09:29:38.336Z
mfqn1qu8uq6uxl,151120283,PROD275,6920.64,51,135.70,2025-10-12,DELIVERED,2025-09-18T09:29:38.336Z
mfqn1qu8pledgo,151120284,PROD276,6882.88,63,109.25,2025-09-25,CONFIRMED,2025-09-01T09:29:38.336Z
mfqn1qu8kc0i95,151120285,PROD277,2094.14,4,523.53,2025-10-17,PENDING,2025-09-17T09:29:38.336Z
mfqn1qu8ah6ofo,151120286,PROD278,238.21,11,21.66,2025-10-02,DELIVERED,2025-09-10T09:29:38.336Z
mfqn1qu8nrv39q,151120287,PROD279,9585.09,58,165.26,2025-09-23,PENDING,2025-08-26T09:29:38.336Z
mfqn1qu89t2jsm,151120288,PROD280,8202.99,55,149.15,2025-10-02,CONFIRMED,2025-09-01T09:29:38.336Z
mfqn1qu8xykza9,151120289,PROD281,4102.67,36,113.96,2025-10-11,CANCELLED,2025-09-12T09:29:38.336Z
mfqn1qu87wqil1,151120290,PROD282,2096.41,36,58.23,2025-10-13,CANCELLED,2025-08-21T09:29:38.336Z
mfqn1qu8s16zqw,151120291,PROD283,7526.67,54,139.38,2025-10-01,CONFIRMED,2025-09-09T09:29:38.336Z
mfqn1qu8s4w942,151120292,PROD284,4242.59,37,114.66,2025-10-13,PENDING,2025-08-24T09:29:38.336Z
mfqn1qu81uxksl,151120293,PROD285,5327.54,43,123.90,2025-09-23,SHIPPED,2025-09-11T09:29:38.336Z
mfqn1qu8aqt2oz,151120294,PROD286,4047.54,32,126.49,2025-10-02,CONFIRMED,2025-08-27T09:29:38.336Z
mfqn1qu856ttn1,151120295,PROD287,7837.40,93,84.27,2025-10-17,CONFIRMED,2025-08-31T09:29:38.336Z
mfqn1qu802esb5,151120296,PROD288,1548.14,67,23.11,2025-10-04,CANCELLED,2025-09-04T09:29:38.336Z
mfqn1qu8zzclrb,151120297,PROD289,3068.88,31,99.00,2025-10-01,DELIVERED,2025-09-07T09:29:38.336Z
mfqn1qu85orhhy,151120298,PROD290,2339.48,60,38.99,2025-09-21,PENDING,2025-08-25T09:29:38.336Z
mfqn1qu8b14k8i,151120299,PROD291,3385.40,71,47.68,2025-10-12,PENDING,2025-09-01T09:29:38.336Z
mfqn1qu85t3gdj,151120300,PROD292,7813.49,18,434.08,2025-10-12,SHIPPED,2025-09-01T09:29:38.336Z
mfqn1qu8je6i1l,151120301,PROD293,5295.37,28,189.12,2025-09-21,SHIPPED,2025-09-14T09:29:38.336Z
mfqn1qu83ukw1a,151120302,PROD294,571.99,68,8.41,2025-09-23,DELIVERED,2025-09-04T09:29:38.336Z
mfqn1qu82han4x,151120303,PROD295,1931.75,92,21.00,2025-10-19,DELIVERED,2025-09-12T09:29:38.336Z
mfqn1qu8nlf1aj,151120304,PROD296,7025.41,28,250.91,2025-09-23,CONFIRMED,2025-09-08T09:29:38.336Z
mfqn1qu8yfwr6h,151120305,PROD297,5479.11,44,124.53,2025-10-07,PENDING,2025-09-14T09:29:38.336Z
mfqn1qu8j68o1r,151120306,PROD298,3516.99,53,66.36,2025-10-13,SHIPPED,2025-08-28T09:29:38.336Z
mfqn1qu85kkiou,151120307,PROD299,2113.03,50,42.26,2025-10-15,CONFIRMED,2025-09-09T09:29:38.336Z
mfqn1qu89psejv,151120308,PROD300,8447.86,59,143.18,2025-10-02,SHIPPED,2025-09-01T09:29:38.336Z
mfqn1qu8vb7gpm,151120309,PROD301,4352.55,68,64.01,2025-09-24,PENDING,2025-08-23T09:29:38.336Z
mfqn1qu8c08kcc,151120310,PROD302,8259.98,90,91.78,2025-10-11,PENDING,2025-08-30T09:29:38.336Z
mfqn1qu83sci1f,151120311,PROD303,9325.70,10,932.57,2025-10-14,CANCELLED,2025-08-26T09:29:38.336Z
mfqn1qu8o93w5i,151120312,PROD304,8688.84,41,211.92,2025-09-26,SHIPPED,2025-09-05T09:29:38.336Z
mfqn1qu8iw1vjc,151120313,PROD305,1363.78,30,45.46,2025-10-02,CONFIRMED,2025-09-12T09:29:38.336Z
mfqn1qu8po4ed8,151120314,PROD306,856.64,34,25.20,2025-09-27,DELIVERED,2025-08-31T09:29:38.336Z
mfqn1qu8q8g9w8,151120315,PROD307,9100.04,18,505.56,2025-10-04,PENDING,2025-08-28T09:29:38.336Z
mfqn1qu8oum2bu,151120316,PROD308,9137.32,30,304.58,2025-10-15,DELIVERED,2025-08-30T09:29:38.336Z
mfqn1qu8x06brd,151120317,PROD309,2095.68,94,22.29,2025-10-15,DELIVERED,2025-08-22T09:29:38.336Z
mfqn1qu85sduhx,151120318,PROD310,3658.15,60,60.97,2025-09-21,CANCELLED,2025-08-28T09:29:38.336Z
mfqn1qu86o2xr7,151120319,PROD311,6144.09,3,2048.03,2025-10-18,DELIVERED,2025-09-13T09:29:38.336Z
mfqn1qu8tgccyj,151120320,PROD312,6139.68,49,125.30,2025-10-04,CANCELLED,2025-09-10T09:29:38.336Z
mfqn1qu88rfj6o,151120321,PROD313,7782.87,44,176.88,2025-10-12,SHIPPED,2025-08-26T09:29:38.336Z
mfqn1qu8rrle7m,151120322,PROD314,4122.72,32,128.84,2025-10-12,PENDING,2025-09-05T09:29:38.336Z
mfqn1qu89ftnju,151120323,PROD315,4779.88,80,59.75,2025-10-10,DELIVERED,2025-08-29T09:29:38.336Z
mfqn1qu80p470b,151120324,PROD316,5886.26,15,392.42,2025-10-01,CONFIRMED,2025-09-15T09:29:38.336Z
mfqn1qu8bewzv4,151120325,PROD317,5074.60,33,153.78,2025-09-26,CANCELLED,2025-09-04T09:29:38.336Z
mfqn1qu8bli7or,151120326,PROD318,5985.41,30,199.51,2025-10-14,SHIPPED,2025-09-17T09:29:38.336Z
mfqn1qu8rs7ob3,151120327,PROD319,5799.99,49,118.37,2025-09-24,CANCELLED,2025-09-19T09:29:38.336Z
mfqn1qu8dw7bo3,151120328,PROD320,5454.91,32,170.47,2025-10-13,PENDING,2025-08-31T09:29:38.336Z
mfqn1qu8fjun26,151120329,PROD321,5975.89,27,221.33,2025-10-08,DELIVERED,2025-09-06T09:29:38.336Z
mfqn1qu8kj7u78,151120330,PROD322,2613.53,55,47.52,2025-10-15,PENDING,2025-09-01T09:29:38.336Z
mfqn1qu85z19g1,151120331,PROD323,2514.55,30,83.82,2025-09-29,SHIPPED,2025-09-11T09:29:38.336Z
mfqn1qu8op1pfn,151120332,PROD324,4068.92,11,369.90,2025-10-13,SHIPPED,2025-09-16T09:29:38.336Z
mfqn1qu8rvxcq9,151120333,PROD325,386.19,22,17.55,2025-10-07,DELIVERED,2025-09-17T09:29:38.336Z
mfqn1qu8jecyuz,151120334,PROD326,2338.91,61,38.34,2025-09-27,DELIVERED,2025-09-03T09:29:38.336Z
mfqn1qu8gh92g3,151120335,PROD327,2088.17,11,189.83,2025-10-04,CANCELLED,2025-08-23T09:29:38.336Z
mfqn1qu8zks0bs,151120336,PROD328,8819.31,4,2204.83,2025-10-02,CANCELLED,2025-09-02T09:29:38.336Z
mfqn1qu83o7nqb,151120337,PROD329,5250.43,57,92.11,2025-10-19,SHIPPED,2025-09-18T09:29:38.336Z
mfqn1qu8kfzr8b,151120338,PROD330,5785.23,21,275.49,2025-10-12,SHIPPED,2025-09-18T09:29:38.336Z
mfqn1qu8ox2epi,151120339,PROD331,6813.89,50,136.28,2025-10-10,CANCELLED,2025-09-02T09:29:38.336Z
mfqn1qu845xnv1,151120340,PROD332,9273.51,82,113.09,2025-09-22,SHIPPED,2025-08-31T09:29:38.336Z
mfqn1qu89p5i9w,151120341,PROD333,7864.01,68,115.65,2025-09-20,DELIVERED,2025-08-21T09:29:38.336Z
mfqn1qu8jkx14y,151120342,PROD334,7976.73,80,99.71,2025-10-19,PENDING,2025-09-05T09:29:38.336Z
mfqn1qu8fcvv0j,151120343,PROD335,8995.94,29,310.20,2025-09-30,SHIPPED,2025-08-29T09:29:38.336Z
mfqn1qu8w8x56r,151120344,PROD336,2538.36,50,50.77,2025-10-15,SHIPPED,2025-09-06T09:29:38.336Z
mfqn1qu8t4o7wu,151120345,PROD337,8697.11,82,106.06,2025-10-18,PENDING,2025-09-03T09:29:38.336Z
mfqn1qu8po8s0c,151120346,PROD338,2020.05,84,24.05,2025-09-28,SHIPPED,2025-09-14T09:29:38.336Z
mfqn1qu8p8hxl0,151120347,PROD339,3578.33,65,55.05,2025-09-25,SHIPPED,2025-08-23T09:29:38.336Z
mfqn1qu8r69pou,151120348,PROD340,3505.51,43,81.52,2025-10-06,PENDING,2025-08-28T09:29:38.336Z
mfqn1qu819uhqc,151120349,PROD341,5256.89,57,92.23,2025-10-13,SHIPPED,2025-09-09T09:29:38.336Z
mfqn1qu87c401j,151120350,PROD342,8420.72,82,102.69,2025-10-13,PENDING,2025-09-18T09:29:38.336Z
mfqn1qu8hdznp6,151120351,PROD343,3372.23,2,1686.12,2025-10-05,PENDING,2025-09-06T09:29:38.336Z
mfqn1qu8nl6jo0,151120352,PROD344,5909.76,38,155.52,2025-10-12,CONFIRMED,2025-09-06T09:29:38.336Z
mfqn1qu8f5ohpk,151120353,PROD345,1209.53,54,22.40,2025-10-06,CANCELLED,2025-08-29T09:29:38.336Z
mfqn1qu8ul837p,151120354,PROD346,4348.87,47,92.53,2025-09-24,CANCELLED,2025-09-05T09:29:38.336Z
mfqn1qu85fc424,151120355,PROD347,3294.24,11,299.48,2025-10-18,SHIPPED,2025-09-09T09:29:38.336Z
mfqn1qu8rsceuk,151120356,PROD348,3058.59,86,35.57,2025-10-11,DELIVERED,2025-09-06T09:29:38.336Z
mfqn1qu8bce1h7,151120357,PROD349,2799.54,30,93.32,2025-09-24,CONFIRMED,2025-09-05T09:29:38.336Z
mfqn1qu8v1ttr0,151120358,PROD350,9131.03,94,97.14,2025-10-12,CANCELLED,2025-08-25T09:29:38.336Z
mfqn1qu8qod6id,151120359,PROD351,3266.56,59,55.37,2025-09-28,PENDING,2025-08-27T09:29:38.336Z
mfqn1qu8iy1ces,151120360,PROD352,6708.47,81,82.82,2025-09-20,PENDING,2025-08-26T09:29:38.336Z
mfqn1qu8k3cp7l,151120361,PROD353,1647.11,89,18.51,2025-09-24,SHIPPED,2025-08-29T09:29:38.336Z
mfqn1qu8g1yegt,151120362,PROD354,9907.10,93,106.53,2025-10-15,PENDING,2025-09-14T09:29:38.336Z
mfqn1qu88jagf2,151120363,PROD355,2059.77,59,34.91,2025-09-25,DELIVERED,2025-09-01T09:29:38.336Z
mfqn1qu83acp1w,151120364,PROD356,3580.72,2,1790.36,2025-10-18,CANCELLED,2025-09-12T09:29:38.336Z
mfqn1qu8te616z,151120365,PROD357,5723.00,62,92.31,2025-10-02,SHIPPED,2025-09-16T09:29:38.336Z
mfqn1qu8513wsd,151120366,PROD358,7154.36,64,111.79,2025-10-08,SHIPPED,2025-09-10T09:29:38.336Z
mfqn1qu8xulvb6,151120367,PROD359,905.18,73,12.40,2025-10-09,DELIVERED,2025-09-04T09:29:38.336Z
mfqn1qu82oyqem,151120368,PROD360,50.15,32,1.57,2025-10-10,CANCELLED,2025-09-11T09:29:38.336Z
mfqn1qu85cl71b,151120369,PROD361,6520.06,76,85.79,2025-10-15,DELIVERED,2025-09-12T09:29:38.336Z
mfqn1qu8bikn5m,151120370,PROD362,6452.32,51,126.52,2025-09-28,DELIVERED,2025-09-19T09:29:38.336Z
mfqn1qu8xal4v1,151120371,PROD363,3314.99,64,51.80,2025-10-10,CONFIRMED,2025-08-31T09:29:38.336Z
mfqn1qu80tba78,151120372,PROD364,4340.85,67,64.79,2025-09-26,PENDING,2025-09-14T09:29:38.336Z
mfqn1qu84hq010,151120373,PROD365,9428.01,4,2357.00,2025-09-20,DELIVERED,2025-09-05T09:29:38.336Z
mfqn1qu844cx7v,151120374,PROD366,3167.93,91,34.81,2025-09-27,CANCELLED,2025-09-10T09:29:38.336Z
mfqn1qu86x07x0,151120375,PROD367,7907.20,68,116.28,2025-10-18,DELIVERED,2025-09-10T09:29:38.336Z
mfqn1qu8j412la,151120376,PROD368,4179.91,78,53.59,2025-10-17,CONFIRMED,2025-08-28T09:29:38.336Z
mfqn1qu85rbjkn,151120377,PROD369,6076.20,39,155.80,2025-10-18,CONFIRMED,2025-08-25T09:29:38.336Z
mfqn1qu8whxi0a,151120378,PROD370,3758.99,89,42.24,2025-10-16,CANCELLED,2025-08-23T09:29:38.336Z
mfqn1qu8500rk3,151120379,PROD371,3727.60,42,88.75,2025-10-06,CANCELLED,2025-09-04T09:29:38.336Z
mfqn1qu80svf2t,151120380,PROD372,7385.17,37,199.60,2025-10-16,PENDING,2025-09-05T09:29:38.336Z
mfqn1qu8rwz3xx,151120381,PROD373,9644.09,100,96.44,2025-10-18,PENDING,2025-09-19T09:29:38.336Z
mfqn1qu8qbvzom,151120382,PROD374,3805.70,39,97.58,2025-09-28,DELIVERED,2025-09-10T09:29:38.336Z
mfqn1qu8aw4qxq,151120383,PROD375,7671.11,58,132.26,2025-09-23,PENDING,2025-09-17T09:29:38.336Z
mfqn1qu8hafih5,151120384,PROD376,9324.41,94,99.20,2025-10-01,PENDING,2025-08-30T09:29:38.336Z
mfqn1qu8xpo3c9,151120385,PROD377,5660.89,84,67.39,2025-09-28,CONFIRMED,2025-09-07T09:29:38.336Z
mfqn1qu8dhlzil,151120386,PROD378,4498.17,32,140.57,2025-10-08,SHIPPED,2025-08-21T09:29:38.336Z
mfqn1qu8zk0urg,151120387,PROD379,7574.50,33,229.53,2025-09-22,SHIPPED,2025-09-12T09:29:38.336Z
mfqn1qu8l7nt7z,151120388,PROD380,4915.06,76,64.67,2025-10-05,SHIPPED,2025-09-19T09:29:38.336Z
mfqn1qu8cn4f8m,151120389,PROD381,3111.70,14,222.26,2025-10-17,PENDING,2025-09-03T09:29:38.336Z
mfqn1qu8h34gww,151120390,PROD382,2105.82,82,25.68,2025-09-30,PENDING,2025-09-14T09:29:38.336Z
mfqn1qu891ltg3,151120391,PROD383,1169.44,79,14.80,2025-09-26,PENDING,2025-08-21T09:29:38.336Z
mfqn1qu84sbnfz,151120392,PROD384,1768.96,69,25.64,2025-10-01,PENDING,2025-09-12T09:29:38.336Z
mfqn1qu8114gg8,151120393,PROD385,9292.24,56,165.93,2025-10-07,PENDING,2025-09-06T09:29:38.336Z
mfqn1qu8es60aq,151120394,PROD386,8623.77,27,319.40,2025-10-05,CANCELLED,2025-08-22T09:29:38.336Z
mfqn1qu81izv0p,151120395,PROD387,6629.55,60,110.49,2025-10-05,CANCELLED,2025-08-24T09:29:38.336Z
mfqn1qu8rkzkvi,151120396,PROD388,9722.38,8,1215.30,2025-10-19,DELIVERED,2025-09-08T09:29:38.336Z
mfqn1qu8dfm91g,151120397,PROD389,3430.10,65,52.77,2025-10-18,SHIPPED,2025-09-07T09:29:38.336Z
mfqn1qu8juwmhd,151120398,PROD390,9961.40,68,146.49,2025-10-03,CONFIRMED,2025-09-16T09:29:38.336Z
mfqn1qu8grgse2,151120399,PROD391,49.54,89,0.56,2025-10-08,SHIPPED,2025-08-27T09:29:38.336Z
mfqn1qu8p75m7h,151120400,PROD392,7399.27,68,108.81,2025-10-12,DELIVERED,2025-08-26T09:29:38.336Z
mfqn1qu81qnhns,151120401,PROD393,7850.27,14,560.73,2025-10-01,SHIPPED,2025-09-02T09:29:38.336Z
mfqn1qu8ttoslr,151120402,PROD394,8534.54,86,99.24,2025-09-29,CANCELLED,2025-08-25T09:29:38.336Z
mfqn1qu8r8tp2v,151120403,PROD395,7345.70,73,100.63,2025-10-06,CONFIRMED,2025-09-04T09:29:38.336Z
mfqn1qu8rf822q,151120404,PROD396,9250.70,21,440.51,2025-10-08,SHIPPED,2025-09-08T09:29:38.336Z
mfqn1qu8rv94xc,151120405,PROD397,2528.90,5,505.78,2025-09-22,CONFIRMED,2025-09-02T09:29:38.336Z
mfqn1qu867x02z,151120406,PROD398,6718.39,82,81.93,2025-10-06,CANCELLED,2025-09-06T09:29:38.336Z
mfqn1qu8tzdzge,151120407,PROD399,2439.28,88,27.72,2025-10-17,CANCELLED,2025-09-19T09:29:38.336Z
mfqn1qu8r7kqpy,151120408,PROD400,7110.17,86,82.68,2025-09-30,CONFIRMED,2025-08-24T09:29:38.336Z
mfqn1qu8fo7zul,151120409,PROD401,4702.17,29,162.14,2025-09-30,DELIVERED,2025-08-21T09:29:38.336Z
mfqn1qu8uxb4pe,151120410,PROD402,7576.59,63,120.26,2025-10-03,SHIPPED,2025-08-30T09:29:38.336Z
mfqn1qu8692dle,151120411,PROD403,6573.26,15,438.22,2025-10-04,PENDING,2025-09-04T09:29:38.336Z
mfqn1qu83l65bh,151120412,PROD404,2638.07,59,44.71,2025-09-28,PENDING,2025-08-25T09:29:38.336Z
mfqn1qu8qk959k,151120413,PROD405,5106.41,59,86.55,2025-09-24,CONFIRMED,2025-08-21T09:29:38.336Z
mfqn1qu846rsin,151120414,PROD406,9555.38,51,187.36,2025-10-14,CONFIRMED,2025-09-02T09:29:38.336Z
mfqn1qu860jkfk,151120415,PROD407,376.61,49,7.69,2025-09-24,DELIVERED,2025-09-13T09:29:38.336Z
mfqn1qu85qjfga,151120416,PROD408,4111.50,5,822.30,2025-09-28,DELIVERED,2025-09-13T09:29:38.336Z
mfqn1qu8ru48a3,151120417,PROD409,2269.56,34,66.75,2025-10-19,DELIVERED,2025-09-09T09:29:38.336Z
mfqn1qu8hpmnxw,151120418,PROD410,4827.49,45,107.28,2025-09-23,SHIPPED,2025-08-26T09:29:38.336Z
mfqn1qu8gpxboj,151120419,PROD411,5268.05,81,65.04,2025-10-01,DELIVERED,2025-09-13T09:29:38.336Z
mfqn1qu8g1l7ne,151120420,PROD412,4358.88,95,45.88,2025-09-29,PENDING,2025-08-24T09:29:38.336Z
mfqn1qu80vcfkj,151120421,PROD413,8766.73,31,282.80,2025-09-25,CANCELLED,2025-09-05T09:29:38.336Z
mfqn1qu8ddp2p5,151120422,PROD414,8902.06,33,269.76,2025-09-30,PENDING,2025-09-04T09:29:38.336Z
mfqn1qu8rby3y0,151120423,PROD415,7050.90,53,133.04,2025-10-15,CANCELLED,2025-08-21T09:29:38.336Z
mfqn1qu89h9zqj,151120424,PROD416,1223.50,8,152.94,2025-10-17,SHIPPED,2025-08-24T09:29:38.336Z
mfqn1qu8d5rvec,151120425,PROD417,5139.71,20,256.99,2025-09-30,SHIPPED,2025-09-08T09:29:38.336Z
mfqn1qu8v0j4nx,151120426,PROD418,9372.82,8,1171.60,2025-10-16,PENDING,2025-09-18T09:29:38.336Z
mfqn1qu8aazaxt,151120427,PROD419,5414.44,65,83.30,2025-09-23,SHIPPED,2025-09-12T09:29:38.336Z
mfqn1qu8ki8gvg,151120428,PROD420,302.82,64,4.73,2025-10-06,SHIPPED,2025-09-13T09:29:38.336Z
mfqn1qu89w8aii,151120429,PROD421,3864.37,65,59.45,2025-10-10,SHIPPED,2025-09-07T09:29:38.336Z
mfqn1qu8m31q91,151120430,PROD422,3551.30,91,39.03,2025-10-11,CONFIRMED,2025-08-26T09:29:38.336Z
mfqn1qu8vhhjij,151120431,PROD423,5175.78,31,166.96,2025-10-03,SHIPPED,2025-09-05T09:29:38.336Z
mfqn1qu8yl2sz7,151120432,PROD424,4890.40,75,65.21,2025-10-17,PENDING,2025-09-02T09:29:38.336Z
mfqn1qu8b5h28t,151120433,PROD425,9018.74,3,3006.25,2025-10-17,CANCELLED,2025-08-31T09:29:38.336Z
mfqn1qu8f8n9ee,151120434,PROD426,5941.11,89,66.75,2025-10-02,CANCELLED,2025-09-07T09:29:38.336Z
mfqn1qu8u2igm2,151120435,PROD427,9163.46,36,254.54,2025-10-03,PENDING,2025-09-09T09:29:38.336Z
mfqn1qu80zkl9l,151120436,PROD428,4761.91,70,68.03,2025-10-07,CONFIRMED,2025-09-10T09:29:38.336Z
mfqn1qu8my57c8,151120437,PROD429,9732.92,73,133.33,2025-09-21,DELIVERED,2025-08-26T09:29:38.336Z
mfqn1qu85ytrow,151120438,PROD430,3164.32,59,53.63,2025-10-12,PENDING,2025-09-05T09:29:38.336Z
mfqn1qu8aw88qy,151120439,PROD431,1824.48,27,67.57,2025-09-24,PENDING,2025-09-04T09:29:38.336Z
mfqn1qu87nedhp,151120440,PROD432,3812.58,11,346.60,2025-10-16,CANCELLED,2025-08-23T09:29:38.336Z
